idx,timestamp,symbol,open,high,low,close,volume
551924,2022-12-10 07.15.00,BTC/USDT,17150.18,17157.64,17148.0,17156.63,448
551925,2022-12-10 07.20.00,BTC/USDT,17156.63,17178.0,17155.92,17166.0,875
551926,2022-12-10 07.25.00,BTC/USDT,17166.0,17170.0,17160.49,17168.22,501
551927,2022-12-10 07.30.00,BTC/USDT,17168.9,17170.06,17163.17,17163.57,309
551928,2022-12-10 07.35.00,BTC/USDT,17163.57,17164.42,17148.6,17150.23,613
551929,2022-12-10 07.40.00,BTC/USDT,17150.23,17155.41,17147.99,17152.12,492
551930,2022-12-10 07.45.00,BTC/USDT,17151.67,17165.0,17150.42,17160.2,508
551931,2022-12-10 07.50.00,BTC/USDT,17159.8,17160.72,17152.92,17154.7,281
551932,2022-12-10 07.55.00,BTC/USDT,17154.7,17157.82,17149.89,17154.06,399
551933,2022-12-10 08.00.00,BTC/USDT,17154.06,17157.72,17153.11,17156.22,312
551934,2022-12-10 08.05.00,BTC/USDT,17156.22,17156.55,17147.58,17147.97,411
551935,2022-12-10 08.10.00,BTC/USDT,17147.97,17152.08,17147.26,17148.6,398
551936,2022-12-10 08.15.00,BTC/USDT,17148.6,17149.36,17140.0,17143.71,573
551937,2022-12-10 08.20.00,BTC/USDT,17144.13,17154.72,17141.34,17151.75,373
551938,2022-12-10 08.25.00,BTC/USDT,17151.59,17152.35,17143.35,17146.51,320
551939,2022-12-10 08.30.00,BTC/USDT,17146.51,17147.27,17142.0,17144.12,341
551940,2022-12-10 08.35.00,BTC/USDT,17143.74,17150.53,17143.0,17149.43,457
551941,2022-12-10 08.40.00,BTC/USDT,17149.82,17152.38,17147.12,17147.92,372
551942,2022-12-10 08.45.00,BTC/USDT,17147.54,17152.26,17141.64,17142.99,658
551943,2022-12-10 08.50.00,BTC/USDT,17142.99,17146.0,17141.83,17143.41,379
551944,2022-12-10 08.55.00,BTC/USDT,17143.41,17145.56,17140.4,17141.82,419
551945,2022-12-10 09.00.00,BTC/USDT,17141.82,17144.88,17140.26,17141.62,382
551946,2022-12-10 09.05.00,BTC/USDT,17141.62,17146.0,17136.7,17138.43,488
551947,2022-12-10 09.10.00,BTC/USDT,17138.43,17140.8,17136.81,17137.8,470
551948,2022-12-10 09.15.00,BTC/USDT,17137.8,17141.92,17136.03,17140.82,498
551949,2022-12-10 09.20.00,BTC/USDT,17140.82,17142.99,17112.52,17125.78,1403
551950,2022-12-10 09.25.00,BTC/USDT,17125.77,17134.99,17115.04,17134.57,729
551951,2022-12-10 09.30.00,BTC/USDT,17134.57,17142.99,17129.59,17140.39,576
551952,2022-12-10 09.35.00,BTC/USDT,17140.39,17141.07,17135.22,17140.23,371
551953,2022-12-10 09.40.00,BTC/USDT,17140.46,17140.46,17130.12,17137.39,397
551954,2022-12-10 09.45.00,BTC/USDT,17136.78,17144.0,17130.49,17139.49,562
551955,2022-12-10 09.50.00,BTC/USDT,17139.49,17143.0,17136.27,17136.39,320
551956,2022-12-10 09.55.00,BTC/USDT,17136.75,17147.18,17135.18,17145.29,489
551957,2022-12-10 10.00.00,BTC/USDT,17145.29,17148.04,17140.84,17147.51,509
551958,2022-12-10 10.05.00,BTC/USDT,17146.99,17166.0,17146.0,17162.57,977
551959,2022-12-10 10.10.00,BTC/USDT,17162.57,17166.08,17158.0,17159.99,444
551960,2022-12-10 10.15.00,BTC/USDT,17159.99,17161.23,17153.75,17154.77,348
551961,2022-12-10 10.20.00,BTC/USDT,17154.32,17173.44,17153.24,17169.83,883
551962,2022-12-10 10.25.00,BTC/USDT,17169.84,17170.14,17144.31,17149.05,1052
551963,2022-12-10 10.30.00,BTC/USDT,17149.05,17157.22,17145.31,17154.81,517
551964,2022-12-10 10.35.00,BTC/USDT,17154.9,17159.0,17152.83,17157.38,442
551965,2022-12-10 10.40.00,BTC/USDT,17157.72,17162.44,17155.51,17160.42,511
551966,2022-12-10 10.45.00,BTC/USDT,17160.85,17161.0,17156.79,17159.73,251
551967,2022-12-10 10.50.00,BTC/USDT,17160.0,17163.33,17158.83,17162.17,294
551968,2022-12-10 10.55.00,BTC/USDT,17162.17,17164.89,17159.71,17163.94,284
551969,2022-12-10 11.00.00,BTC/USDT,17163.54,17168.28,17160.67,17167.44,554
551970,2022-12-10 11.05.00,BTC/USDT,17166.94,17172.0,17164.32,17164.32,462
551971,2022-12-10 11.10.00,BTC/USDT,17164.32,17173.91,17161.99,17163.67,644
551972,2022-12-10 11.15.00,BTC/USDT,17163.66,17164.56,17158.16,17160.1,434
551973,2022-12-10 11.20.00,BTC/USDT,17160.1,17162.92,17154.7,17159.77,462
551974,2022-12-10 11.25.00,BTC/USDT,17159.77,17160.48,17152.0,17153.34,559
551975,2022-12-10 11.30.00,BTC/USDT,17153.03,17163.5,17151.33,17161.88,510
551976,2022-12-10 11.35.00,BTC/USDT,17161.44,17162.08,17155.9,17158.13,465
551977,2022-12-10 11.40.00,BTC/USDT,17157.77,17165.02,17155.88,17162.42,454
551978,2022-12-10 11.45.00,BTC/USDT,17162.67,17167.53,17160.08,17166.87,365
551979,2022-12-10 11.50.00,BTC/USDT,17166.57,17173.6,17166.37,17169.37,559
551980,2022-12-10 11.55.00,BTC/USDT,17169.37,17170.57,17164.46,17168.61,500
551981,2022-12-10 12.00.00,BTC/USDT,17168.17,17170.92,17167.0,17167.0,315
551982,2022-12-10 12.05.00,BTC/USDT,17167.01,17178.16,17166.73,17169.36,632
551983,2022-12-10 12.10.00,BTC/USDT,17169.84,17170.88,17163.47,17164.38,337
551984,2022-12-10 12.15.00,BTC/USDT,17163.97,17165.33,17158.59,17159.09,375
551985,2022-12-10 12.20.00,BTC/USDT,17159.09,17164.11,17159.0,17159.72,296
551986,2022-12-10 12.25.00,BTC/USDT,17159.72,17161.4,17152.5,17154.93,513
551987,2022-12-10 12.30.00,BTC/USDT,17154.52,17155.4,17146.5,17151.99,597
551988,2022-12-10 12.35.00,BTC/USDT,17152.0,17152.16,17140.23,17144.38,633
551989,2022-12-10 12.40.00,BTC/USDT,17144.38,17159.82,17143.74,17154.14,670
551990,2022-12-10 12.45.00,BTC/USDT,17154.4,17159.27,17152.8,17155.38,325
551991,2022-12-10 12.50.00,BTC/USDT,17155.38,17160.15,17153.28,17159.48,317
551992,2022-12-10 12.55.00,BTC/USDT,17159.53,17161.67,17156.48,17159.01,299
551993,2022-12-10 13.00.00,BTC/USDT,17159.12,17161.25,17155.0,17157.24,467
551994,2022-12-10 13.05.00,BTC/USDT,17156.95,17161.6,17156.74,17158.01,273
551995,2022-12-10 13.10.00,BTC/USDT,17158.46,17174.6,17157.06,17170.97,716
551996,2022-12-10 13.15.00,BTC/USDT,17171.47,17194.35,17141.55,17152.74,1598
551997,2022-12-10 13.20.00,BTC/USDT,17152.74,17154.49,17141.55,17146.64,633
551998,2022-12-10 13.25.00,BTC/USDT,17146.64,17152.48,17143.0,17148.43,444
551999,2022-12-10 13.30.00,BTC/USDT,17148.82,17152.49,17144.47,17148.36,550
552000,2022-12-10 13.35.00,BTC/USDT,17148.37,17154.66,17146.9,17151.67,384
552001,2022-12-10 13.40.00,BTC/USDT,17151.56,17154.41,17147.58,17148.33,330
552002,2022-12-10 13.45.00,BTC/USDT,17148.33,17154.83,17147.41,17153.26,334
552003,2022-12-10 13.50.00,BTC/USDT,17153.59,17159.72,17152.72,17158.29,541
552004,2022-12-10 13.55.00,BTC/USDT,17158.29,17159.05,17153.62,17158.24,379
552005,2022-12-10 14.00.00,BTC/USDT,17158.24,17160.96,17155.68,17158.63,379
552006,2022-12-10 14.05.00,BTC/USDT,17158.63,17159.96,17149.4,17153.42,519
552007,2022-12-10 14.10.00,BTC/USDT,17153.8,17154.99,17145.86,17147.64,703
552008,2022-12-10 14.15.00,BTC/USDT,17147.64,17150.0,17142.91,17148.2,661
552009,2022-12-10 14.20.00,BTC/USDT,17148.2,17158.62,17146.32,17157.5,494
552010,2022-12-10 14.25.00,BTC/USDT,17157.5,17164.81,17155.51,17163.7,587
552011,2022-12-10 14.30.00,BTC/USDT,17163.86,17170.0,17161.83,17164.59,773
552012,2022-12-10 14.35.00,BTC/USDT,17164.75,17173.77,17159.67,17168.66,539
552013,2022-12-10 14.40.00,BTC/USDT,17167.96,17175.71,17166.97,17173.7,666
552014,2022-12-10 14.45.00,BTC/USDT,17173.7,17174.95,17165.65,17167.93,530
552015,2022-12-10 14.50.00,BTC/USDT,17167.93,17171.99,17161.07,17164.65,477
552016,2022-12-10 14.55.00,BTC/USDT,17164.65,17168.77,17162.93,17166.34,307
552017,2022-12-10 15.00.00,BTC/USDT,17166.16,17166.59,17162.55,17163.79,302
552018,2022-12-10 15.05.00,BTC/USDT,17163.79,17169.74,17162.96,17166.11,334
552019,2022-12-10 15.10.00,BTC/USDT,17166.11,17170.87,17160.82,17162.63,423
552020,2022-12-10 15.15.00,BTC/USDT,17162.63,17180.0,17160.72,17177.63,950
552021,2022-12-10 15.20.00,BTC/USDT,17178.3,17188.0,17176.41,17184.28,906
552022,2022-12-10 15.25.00,BTC/USDT,17184.65,17225.12,17180.01,17188.61,2158
552023,2022-12-10 15.30.00,BTC/USDT,17187.95,17193.19,17172.99,17178.21,832
552024,2022-12-10 15.35.00,BTC/USDT,17177.91,17200.9,17174.45,17196.71,758
552025,2022-12-10 15.40.00,BTC/USDT,17196.71,17214.51,17193.38,17205.92,868
552026,2022-12-10 15.45.00,BTC/USDT,17206.02,17223.47,17196.43,17197.87,797
552027,2022-12-10 15.50.00,BTC/USDT,17197.87,17219.38,17197.19,17211.75,563
552028,2022-12-10 15.55.00,BTC/USDT,17212.17,17219.27,17207.0,17207.7,977
552029,2022-12-10 16.00.00,BTC/USDT,17207.69,17227.72,17199.66,17201.55,1370
552030,2022-12-10 16.05.00,BTC/USDT,17201.12,17209.0,17192.52,17207.43,787
552031,2022-12-10 16.10.00,BTC/USDT,17207.43,17211.16,17204.78,17206.92,771
552032,2022-12-10 16.15.00,BTC/USDT,17206.93,17209.25,17191.52,17192.23,570
552033,2022-12-10 16.20.00,BTC/USDT,17192.21,17196.99,17180.98,17181.67,732
552034,2022-12-10 16.25.00,BTC/USDT,17181.66,17187.26,17170.55,17183.08,989
552035,2022-12-10 16.30.00,BTC/USDT,17183.36,17197.93,17182.27,17195.82,679
552036,2022-12-10 16.35.00,BTC/USDT,17195.26,17197.0,17187.26,17188.02,388
552037,2022-12-10 16.40.00,BTC/USDT,17188.02,17191.08,17178.6,17184.96,504
552038,2022-12-10 16.45.00,BTC/USDT,17184.93,17188.4,17180.71,17186.77,385
552039,2022-12-10 16.50.00,BTC/USDT,17187.23,17191.83,17184.4,17190.0,348
552040,2022-12-10 16.55.00,BTC/USDT,17190.0,17190.77,17185.54,17189.29,260
552041,2022-12-10 17.00.00,BTC/USDT,17189.81,17195.0,17188.07,17193.92,337
552042,2022-12-10 17.05.00,BTC/USDT,17193.41,17201.18,17192.91,17195.65,503
552043,2022-12-10 17.10.00,BTC/USDT,17195.65,17195.95,17189.08,17190.02,333
552044,2022-12-10 17.15.00,BTC/USDT,17190.56,17191.42,17182.16,17182.63,337
552045,2022-12-10 17.20.00,BTC/USDT,17182.64,17188.5,17180.41,17183.71,388
552046,2022-12-10 17.25.00,BTC/USDT,17183.71,17189.24,17180.02,17187.89,383
552047,2022-12-10 17.30.00,BTC/USDT,17188.29,17191.68,17186.01,17187.56,322
552048,2022-12-10 17.35.00,BTC/USDT,17187.56,17188.63,17182.17,17183.54,320
552049,2022-12-10 17.40.00,BTC/USDT,17183.75,17187.46,17181.35,17182.85,342
552050,2022-12-10 17.45.00,BTC/USDT,17183.24,17189.11,17182.05,17188.58,230
552051,2022-12-10 17.50.00,BTC/USDT,17188.18,17193.64,17180.46,17182.12,976
552052,2022-12-10 17.55.00,BTC/USDT,17181.81,17182.35,17160.14,17169.18,1322
552053,2022-12-10 18.00.00,BTC/USDT,17169.18,17181.45,17167.69,17180.4,423
552054,2022-12-10 18.05.00,BTC/USDT,17181.03,17183.86,17177.94,17183.03,263
552055,2022-12-10 18.10.00,BTC/USDT,17183.03,17190.42,17181.55,17185.34,398
552056,2022-12-10 18.15.00,BTC/USDT,17185.34,17193.2,17185.24,17189.25,371
552057,2022-12-10 18.20.00,BTC/USDT,17189.25,17192.33,17185.78,17189.07,283
552058,2022-12-10 18.25.00,BTC/USDT,17189.07,17194.76,17187.23,17188.43,371
552059,2022-12-10 18.30.00,BTC/USDT,17188.05,17190.69,17183.42,17186.48,221
552060,2022-12-10 18.35.00,BTC/USDT,17186.24,17188.01,17180.44,17183.96,235
552061,2022-12-10 18.40.00,BTC/USDT,17183.96,17189.97,17180.65,17181.13,293
552062,2022-12-10 18.45.00,BTC/USDT,17181.13,17189.75,17180.42,17188.42,292
552063,2022-12-10 18.50.00,BTC/USDT,17188.11,17189.49,17181.54,17186.18,218
552064,2022-12-10 18.55.00,BTC/USDT,17185.85,17188.0,17182.84,17185.62,186
552065,2022-12-10 19.00.00,BTC/USDT,17185.23,17190.04,17182.36,17185.31,382
552066,2022-12-10 19.05.00,BTC/USDT,17185.3,17191.29,17184.25,17188.89,243
552067,2022-12-10 19.10.00,BTC/USDT,17188.89,17190.44,17184.12,17185.06,218
552068,2022-12-10 19.15.00,BTC/USDT,17184.73,17187.86,17184.01,17185.12,200
552069,2022-12-10 19.20.00,BTC/USDT,17185.31,17186.28,17166.31,17167.77,522
552070,2022-12-10 19.25.00,BTC/USDT,17167.77,17173.4,17165.14,17170.33,537
552071,2022-12-10 19.30.00,BTC/USDT,17170.69,17176.11,17168.88,17172.5,272
552072,2022-12-10 19.35.00,BTC/USDT,17172.5,17177.02,17167.78,17172.57,314
552073,2022-12-10 19.40.00,BTC/USDT,17172.57,17178.53,17171.2,17172.31,236
552074,2022-12-10 19.45.00,BTC/USDT,17172.17,17177.78,17171.38,17175.8,222
552075,2022-12-10 19.50.00,BTC/USDT,17175.79,17178.77,17174.84,17176.21,366
552076,2022-12-10 19.55.00,BTC/USDT,17176.21,17177.77,17175.44,17175.8,244
552077,2022-12-10 20.00.00,BTC/USDT,17175.5,17179.18,17169.86,17173.32,351
552078,2022-12-10 20.05.00,BTC/USDT,17173.15,17177.05,17169.46,17171.7,211
552079,2022-12-10 20.10.00,BTC/USDT,17171.9,17179.47,17168.77,17179.02,352
552080,2022-12-10 20.15.00,BTC/USDT,17178.94,17183.87,17174.82,17179.51,421
552081,2022-12-10 20.20.00,BTC/USDT,17179.51,17180.5,17173.35,17175.1,231
552082,2022-12-10 20.25.00,BTC/USDT,17175.39,17176.07,17171.04,17172.12,187
552083,2022-12-10 20.30.00,BTC/USDT,17172.12,17177.52,17171.71,17175.19,166
552084,2022-12-10 20.35.00,BTC/USDT,17174.83,17176.42,17166.73,17168.98,257
552085,2022-12-10 20.40.00,BTC/USDT,17168.98,17174.44,17168.58,17172.85,237
552086,2022-12-10 20.45.00,BTC/USDT,17173.18,17174.42,17170.1,17171.95,222
552087,2022-12-10 20.50.00,BTC/USDT,17171.95,17174.03,17166.77,17168.59,291
552088,2022-12-10 20.55.00,BTC/USDT,17168.6,17174.52,17168.59,17171.31,223
552089,2022-12-10 21.00.00,BTC/USDT,17171.31,17175.47,17170.16,17174.83,211
552090,2022-12-10 21.05.00,BTC/USDT,17174.83,17175.23,17170.45,17170.99,230
552091,2022-12-10 21.10.00,BTC/USDT,17170.99,17176.24,17170.87,17175.84,274
552092,2022-12-10 21.15.00,BTC/USDT,17175.84,17177.16,17171.92,17172.0,223
552093,2022-12-10 21.20.00,BTC/USDT,17171.93,17172.0,17154.5,17155.43,763
552094,2022-12-10 21.25.00,BTC/USDT,17155.15,17170.4,17154.41,17167.82,758
552095,2022-12-10 21.30.00,BTC/USDT,17167.8,17171.01,17164.16,17164.77,247
552096,2022-12-10 21.35.00,BTC/USDT,17164.77,17172.47,17154.95,17156.85,490
552097,2022-12-10 21.40.00,BTC/USDT,17156.66,17157.62,17146.61,17150.94,616
552098,2022-12-10 21.45.00,BTC/USDT,17150.86,17151.97,17136.52,17146.57,571
552099,2022-12-10 21.50.00,BTC/USDT,17146.91,17146.99,17133.0,17136.76,666
552100,2022-12-10 21.55.00,BTC/USDT,17136.77,17139.31,17125.0,17125.43,565
552101,2022-12-10 22.00.00,BTC/USDT,17125.43,17134.4,17120.0,17131.02,747
552102,2022-12-10 22.05.00,BTC/USDT,17131.35,17140.29,17128.01,17138.52,405
552103,2022-12-10 22.10.00,BTC/USDT,17138.77,17159.82,17138.05,17154.32,793
552104,2022-12-10 22.15.00,BTC/USDT,17154.39,17158.78,17146.87,17152.89,355
552105,2022-12-10 22.20.00,BTC/USDT,17152.89,17152.95,17142.05,17151.57,327
552106,2022-12-10 22.25.00,BTC/USDT,17151.29,17152.13,17144.91,17145.04,240
552107,2022-12-10 22.30.00,BTC/USDT,17145.04,17145.05,17131.57,17132.38,425
552108,2022-12-10 22.35.00,BTC/USDT,17131.98,17136.1,17117.56,17119.46,799
552109,2022-12-10 22.40.00,BTC/USDT,17119.46,17121.99,17115.62,17117.51,360
552110,2022-12-10 22.45.00,BTC/USDT,17117.03,17136.49,17112.25,17133.78,401
552111,2022-12-10 22.50.00,BTC/USDT,17133.78,17134.18,17128.19,17130.49,193
552112,2022-12-10 22.55.00,BTC/USDT,17130.21,17139.0,17129.76,17138.24,335
552113,2022-12-10 23.00.00,BTC/USDT,17138.24,17149.65,17137.35,17147.58,900
552114,2022-12-10 23.05.00,BTC/USDT,17146.64,17148.43,17141.72,17143.15,417
552115,2022-12-10 23.10.00,BTC/USDT,17143.61,17143.63,17135.56,17138.08,300
552116,2022-12-10 23.15.00,BTC/USDT,17137.75,17140.92,17129.58,17131.87,370
552117,2022-12-10 23.20.00,BTC/USDT,17131.87,17134.46,17120.72,17129.46,781
552118,2022-12-10 23.25.00,BTC/USDT,17130.0,17130.0,17118.64,17122.4,538
552119,2022-12-10 23.30.00,BTC/USDT,17122.4,17129.82,17115.02,17121.15,659
552120,2022-12-10 23.35.00,BTC/USDT,17121.15,17140.3,17120.04,17138.53,705
552121,2022-12-10 23.40.00,BTC/USDT,17138.53,17140.0,17113.19,17121.63,727
552122,2022-12-10 23.45.00,BTC/USDT,17122.1,17122.62,17092.0,17109.27,1533
552123,2022-12-10 23.50.00,BTC/USDT,17109.13,17117.11,17104.6,17114.09,617
552124,2022-12-10 23.55.00,BTC/USDT,17114.59,17131.73,17113.58,17127.49,598
552125,2022-12-11 00.00.00,BTC/USDT,17127.49,17130.98,17121.92,17126.37,564
552126,2022-12-11 00.05.00,BTC/USDT,17126.37,17128.63,17122.75,17125.36,289
552127,2022-12-11 00.10.00,BTC/USDT,17125.81,17130.0,17123.08,17128.75,408
552128,2022-12-11 00.15.00,BTC/USDT,17128.99,17134.33,17127.36,17130.11,400
552129,2022-12-11 00.20.00,BTC/USDT,17130.11,17138.65,17127.32,17137.74,281
552130,2022-12-11 00.25.00,BTC/USDT,17137.74,17143.71,17133.42,17141.38,446
552131,2022-12-11 00.30.00,BTC/USDT,17141.79,17145.06,17139.04,17143.38,316
552132,2022-12-11 00.35.00,BTC/USDT,17143.38,17144.04,17134.26,17135.2,255
552133,2022-12-11 00.40.00,BTC/USDT,17135.32,17139.42,17130.66,17135.28,371
552134,2022-12-11 00.45.00,BTC/USDT,17135.2,17141.13,17134.08,17137.11,317
552135,2022-12-11 00.50.00,BTC/USDT,17137.48,17143.2,17134.72,17142.13,325
552136,2022-12-11 00.55.00,BTC/USDT,17142.54,17146.8,17140.59,17141.07,355
552137,2022-12-11 01.00.00,BTC/USDT,17140.78,17143.55,17138.03,17140.42,362
552138,2022-12-11 01.05.00,BTC/USDT,17140.01,17151.35,17138.18,17145.62,472
552139,2022-12-11 01.10.00,BTC/USDT,17145.62,17152.28,17144.22,17148.91,433
552140,2022-12-11 01.15.00,BTC/USDT,17148.47,17151.35,17144.7,17146.42,233
552141,2022-12-11 01.20.00,BTC/USDT,17146.42,17150.05,17144.19,17147.71,188
552142,2022-12-11 01.25.00,BTC/USDT,17147.73,17152.89,17144.33,17152.84,303
552143,2022-12-11 01.30.00,BTC/USDT,17152.84,17153.23,17140.55,17143.17,475
552144,2022-12-11 01.35.00,BTC/USDT,17143.58,17143.58,17135.19,17140.13,505
552145,2022-12-11 01.40.00,BTC/USDT,17140.13,17147.36,17138.81,17147.03,370
552146,2022-12-11 01.45.00,BTC/USDT,17147.03,17149.0,17143.75,17147.85,429
552147,2022-12-11 01.50.00,BTC/USDT,17147.85,17165.0,17144.43,17161.97,751
552148,2022-12-11 01.55.00,BTC/USDT,17161.89,17170.6,17156.0,17163.92,551
552149,2022-12-11 02.00.00,BTC/USDT,17164.4,17166.9,17155.51,17158.71,454
552150,2022-12-11 02.05.00,BTC/USDT,17158.71,17159.43,17153.0,17153.77,415
552151,2022-12-11 02.10.00,BTC/USDT,17153.48,17156.16,17150.0,17150.6,293
552152,2022-12-11 02.15.00,BTC/USDT,17150.13,17154.77,17147.92,17148.65,512
552153,2022-12-11 02.20.00,BTC/USDT,17148.81,17148.91,17139.79,17145.73,529
552154,2022-12-11 02.25.00,BTC/USDT,17146.17,17151.8,17144.02,17151.39,230
552155,2022-12-11 02.30.00,BTC/USDT,17151.39,17152.0,17149.25,17151.79,321
552156,2022-12-11 02.35.00,BTC/USDT,17151.78,17163.0,17149.26,17158.15,740
552157,2022-12-11 02.40.00,BTC/USDT,17158.15,17161.32,17157.45,17160.31,255
552158,2022-12-11 02.45.00,BTC/USDT,17160.5,17162.86,17153.77,17153.92,331
552159,2022-12-11 02.50.00,BTC/USDT,17153.92,17155.44,17149.0,17151.53,403
552160,2022-12-11 02.55.00,BTC/USDT,17151.71,17152.99,17142.05,17143.85,442
552161,2022-12-11 03.00.00,BTC/USDT,17143.85,17146.18,17140.03,17142.14,341
552162,2022-12-11 03.05.00,BTC/USDT,17142.14,17149.33,17141.55,17148.98,272
552163,2022-12-11 03.10.00,BTC/USDT,17149.05,17153.11,17147.07,17152.78,347
552164,2022-12-11 03.15.00,BTC/USDT,17152.69,17158.18,17150.67,17153.29,515
552165,2022-12-11 03.20.00,BTC/USDT,17153.29,17159.7,17152.23,17157.98,439
552166,2022-12-11 03.25.00,BTC/USDT,17157.98,17161.0,17156.09,17156.22,485
552167,2022-12-11 03.30.00,BTC/USDT,17156.58,17161.0,17153.62,17158.81,378
552168,2022-12-11 03.35.00,BTC/USDT,17158.81,17175.0,17158.13,17174.32,839
552169,2022-12-11 03.40.00,BTC/USDT,17174.32,17174.64,17167.56,17168.83,433
552170,2022-12-11 03.45.00,BTC/USDT,17169.01,17169.8,17161.3,17163.45,574
552171,2022-12-11 03.50.00,BTC/USDT,17163.45,17163.65,17158.01,17158.9,424
552172,2022-12-11 03.55.00,BTC/USDT,17158.6,17162.82,17148.49,17153.61,806
552173,2022-12-11 04.00.00,BTC/USDT,17153.81,17158.18,17151.33,17154.3,371
552174,2022-12-11 04.05.00,BTC/USDT,17154.04,17161.93,17152.57,17161.01,401
552175,2022-12-11 04.10.00,BTC/USDT,17161.33,17172.14,17157.0,17170.37,694
552176,2022-12-11 04.15.00,BTC/USDT,17170.37,17170.92,17161.5,17162.58,425
552177,2022-12-11 04.20.00,BTC/USDT,17162.37,17164.52,17158.77,17158.81,317
552178,2022-12-11 04.25.00,BTC/USDT,17158.81,17161.13,17150.84,17153.95,486
552179,2022-12-11 04.30.00,BTC/USDT,17153.95,17159.55,17150.29,17159.4,393
552180,2022-12-11 04.35.00,BTC/USDT,17159.21,17160.78,17151.99,17152.75,668
552181,2022-12-11 04.40.00,BTC/USDT,17152.51,17156.25,17151.19,17155.47,276
552182,2022-12-11 04.45.00,BTC/USDT,17155.55,17162.0,17155.2,17161.62,305
552183,2022-12-11 04.50.00,BTC/USDT,17161.62,17171.99,17159.75,17169.03,433
552184,2022-12-11 04.55.00,BTC/USDT,17169.03,17170.31,17166.0,17168.54,258
552185,2022-12-11 05.00.00,BTC/USDT,17168.74,17174.91,17164.5,17165.57,578
552186,2022-12-11 05.05.00,BTC/USDT,17165.57,17166.19,17157.0,17157.99,772
552187,2022-12-11 05.10.00,BTC/USDT,17157.7,17159.39,17155.91,17157.67,296
552188,2022-12-11 05.15.00,BTC/USDT,17157.68,17168.73,17155.85,17162.27,888
552189,2022-12-11 05.20.00,BTC/USDT,17162.62,17164.0,17152.53,17157.74,542
552190,2022-12-11 05.25.00,BTC/USDT,17157.22,17166.3,17157.22,17165.26,358
552191,2022-12-11 05.30.00,BTC/USDT,17165.77,17179.72,17164.62,17179.2,765
552192,2022-12-11 05.35.00,BTC/USDT,17179.72,17190.33,17174.66,17180.42,1096
552193,2022-12-11 05.40.00,BTC/USDT,17180.83,17183.25,17171.25,17176.24,473
552194,2022-12-11 05.45.00,BTC/USDT,17176.24,17177.2,17164.94,17166.0,567
552195,2022-12-11 05.50.00,BTC/USDT,17166.0,17167.83,17160.08,17163.54,528
552196,2022-12-11 05.55.00,BTC/USDT,17163.85,17175.0,17163.54,17174.82,564
552197,2022-12-11 06.00.00,BTC/USDT,17174.82,17183.18,17173.6,17174.73,564
552198,2022-12-11 06.05.00,BTC/USDT,17174.73,17200.0,17172.07,17188.47,1252
552199,2022-12-11 06.10.00,BTC/USDT,17188.46,17190.06,17182.82,17188.18,361
552200,2022-12-11 06.15.00,BTC/USDT,17188.18,17189.56,17179.0,17180.66,400
552201,2022-12-11 06.20.00,BTC/USDT,17180.66,17183.15,17176.32,17178.31,404
552202,2022-12-11 06.25.00,BTC/USDT,17178.45,17183.86,17177.68,17178.11,279
552203,2022-12-11 06.30.00,BTC/USDT,17177.74,17182.35,17177.35,17180.18,288
552204,2022-12-11 06.35.00,BTC/USDT,17180.18,17182.39,17163.91,17169.66,874
552205,2022-12-11 06.40.00,BTC/USDT,17169.54,17171.35,17163.0,17163.98,560
552206,2022-12-11 06.45.00,BTC/USDT,17163.8,17171.85,17163.23,17171.54,439
552207,2022-12-11 06.50.00,BTC/USDT,17171.1,17175.0,17170.99,17174.07,237
552208,2022-12-11 06.55.00,BTC/USDT,17174.43,17180.82,17171.29,17172.22,532
552209,2022-12-11 07.00.00,BTC/USDT,17172.22,17173.25,17169.49,17171.08,275
552210,2022-12-11 07.05.00,BTC/USDT,17171.08,17172.93,17164.9,17166.59,479
552211,2022-12-11 07.10.00,BTC/USDT,17166.57,17167.0,17152.94,17155.4,972
552212,2022-12-11 07.15.00,BTC/USDT,17154.88,17161.12,17154.39,17160.46,408
552213,2022-12-11 07.20.00,BTC/USDT,17160.91,17173.25,17159.41,17171.01,711
552214,2022-12-11 07.25.00,BTC/USDT,17171.01,17179.0,17166.0,17173.46,509
552215,2022-12-11 07.30.00,BTC/USDT,17173.97,17188.0,17170.27,17175.21,853
552216,2022-12-11 07.35.00,BTC/USDT,17175.21,17175.87,17166.73,17170.7,345
552217,2022-12-11 07.40.00,BTC/USDT,17170.7,17176.85,17168.57,17175.93,416
